"timestamp","boarding","alighting","day_of_week","temperature","hour_of_day","month","weekend"
"2018-10-11 14:00:00",152,80,"Thu",70.33,14,"Oct","weekday"
"2018-10-11 14:15:00",78,35,"Thu",70.33,14,"Oct","weekday"
"2018-10-11 14:30:00",78,37,"Thu",70.33,14,"Oct","weekday"
"2018-10-11 14:45:00",142,83,"Thu",70.33,14,"Oct","weekday"
"2018-10-11 15:00:00",84,34,"Thu",72.08,15,"Oct","weekday"
"2018-10-11 15:15:00",127,56,"Thu",72.08,15,"Oct","weekday"
"2018-10-11 15:30:00",141,58,"Thu",72.08,15,"Oct","weekday"
"2018-10-11 15:45:00",121,42,"Thu",72.08,15,"Oct","weekday"
"2018-10-11 16:00:00",129,41,"Thu",73.67,16,"Oct","weekday"
"2018-10-11 16:15:00",97,32,"Thu",73.67,16,"Oct","weekday"
"2018-10-11 16:30:00",123,50,"Thu",73.67,16,"Oct","weekday"
"2018-10-11 16:45:00",97,47,"Thu",73.67,16,"Oct","weekday"
"2018-10-11 17:00:00",168,66,"Thu",73.69,17,"Oct","weekday"
"2018-10-11 17:15:00",252,77,"Thu",73.69,17,"Oct","weekday"
"2018-10-11 17:30:00",168,47,"Thu",73.69,17,"Oct","weekday"
"2018-10-11 17:45:00",94,41,"Thu",73.69,17,"Oct","weekday"
"2018-10-11 18:00:00",127,46,"Thu",73.55,18,"Oct","weekday"
"2018-10-11 18:15:00",198,49,"Thu",73.55,18,"Oct","weekday"
"2018-10-11 18:30:00",153,31,"Thu",73.55,18,"Oct","weekday"
"2018-10-11 18:45:00",71,13,"Thu",73.55,18,"Oct","weekday"
"2018-10-11 19:00:00",79,18,"Thu",71.68,19,"Oct","weekday"
"2018-10-11 19:15:00",56,9,"Thu",71.68,19,"Oct","weekday"
"2018-10-11 19:30:00",72,22,"Thu",71.68,19,"Oct","weekday"
"2018-10-11 19:45:00",17,6,"Thu",71.68,19,"Oct","weekday"
"2018-10-11 20:00:00",46,12,"Thu",69.22,20,"Oct","weekday"
"2018-10-11 20:15:00",82,14,"Thu",69.22,20,"Oct","weekday"
"2018-10-11 20:30:00",46,15,"Thu",69.22,20,"Oct","weekday"
"2018-10-11 20:45:00",73,40,"Thu",69.22,20,"Oct","weekday"
"2018-10-11 21:00:00",69,12,"Thu",68.96,21,"Oct","weekday"
"2018-10-11 21:15:00",31,18,"Thu",68.96,21,"Oct","weekday"
"2018-10-11 21:30:00",20,6,"Thu",68.96,21,"Oct","weekday"
"2018-10-11 21:45:00",84,34,"Thu",68.96,21,"Oct","weekday"
"2018-10-12 06:00:00",5,6,"Fri",63.17,6,"Oct","weekday"
"2018-10-12 06:15:00",7,10,"Fri",63.17,6,"Oct","weekday"
"2018-10-12 06:30:00",11,25,"Fri",63.17,6,"Oct","weekday"
"2018-10-12 06:45:00",4,27,"Fri",63.17,6,"Oct","weekday"
"2018-10-12 07:00:00",11,36,"Fri",63.6,7,"Oct","weekday"
"2018-10-12 07:15:00",17,61,"Fri",63.6,7,"Oct","weekday"
"2018-10-12 07:30:00",13,86,"Fri",63.6,7,"Oct","weekday"
"2018-10-12 07:45:00",31,130,"Fri",63.6,7,"Oct","weekday"
"2018-10-12 08:00:00",15,95,"Fri",63.76,8,"Oct","weekday"
"2018-10-12 08:15:00",35,141,"Fri",63.76,8,"Oct","weekday"
"2018-10-12 08:30:00",17,166,"Fri",63.76,8,"Oct","weekday"
"2018-10-12 08:45:00",24,201,"Fri",63.76,8,"Oct","weekday"
"2018-10-12 09:00:00",34,133,"Fri",65.88,9,"Oct","weekday"
"2018-10-12 09:15:00",34,148,"Fri",65.88,9,"Oct","weekday"
"2018-10-12 09:30:00",36,136,"Fri",65.88,9,"Oct","weekday"
"2018-10-12 09:45:00",42,207,"Fri",65.88,9,"Oct","weekday"
"2018-10-12 10:00:00",74,165,"Fri",70.25,10,"Oct","weekday"
"2018-10-12 10:15:00",34,62,"Fri",70.25,10,"Oct","weekday"
"2018-10-12 10:30:00",44,151,"Fri",70.25,10,"Oct","weekday"
"2018-10-12 10:45:00",55,132,"Fri",70.25,10,"Oct","weekday"
"2018-10-12 11:00:00",67,58,"Fri",74.44,11,"Oct","weekday"
"2018-10-12 11:15:00",40,57,"Fri",74.44,11,"Oct","weekday"
"2018-10-12 11:30:00",46,55,"Fri",74.44,11,"Oct","weekday"
"2018-10-12 11:45:00",55,96,"Fri",74.44,11,"Oct","weekday"
"2018-10-12 12:00:00",73,39,"Fri",77.7,12,"Oct","weekday"
"2018-10-12 12:15:00",129,70,"Fri",77.7,12,"Oct","weekday"
"2018-10-12 12:30:00",57,99,"Fri",77.7,12,"Oct","weekday"
"2018-10-12 12:45:00",163,69,"Fri",77.7,12,"Oct","weekday"
"2018-10-12 13:00:00",98,30,"Fri",81.78,13,"Oct","weekday"
"2018-10-12 13:15:00",81,52,"Fri",81.78,13,"Oct","weekday"
"2018-10-12 13:30:00",88,57,"Fri",81.78,13,"Oct","weekday"
"2018-10-12 13:45:00",82,55,"Fri",81.78,13,"Oct","weekday"
"2018-10-12 14:00:00",105,79,"Fri",83.06,14,"Oct","weekday"
"2018-10-12 14:15:00",134,61,"Fri",83.06,14,"Oct","weekday"
"2018-10-12 14:30:00",149,58,"Fri",83.06,14,"Oct","weekday"
"2018-10-12 14:45:00",111,60,"Fri",83.06,14,"Oct","weekday"
"2018-10-12 15:00:00",154,67,"Fri",83.96,15,"Oct","weekday"
"2018-10-12 15:15:00",164,29,"Fri",83.96,15,"Oct","weekday"
"2018-10-12 15:30:00",144,66,"Fri",83.96,15,"Oct","weekday"
"2018-10-12 15:45:00",117,52,"Fri",83.96,15,"Oct","weekday"
"2018-10-12 16:00:00",124,42,"Fri",83.9,16,"Oct","weekday"
"2018-10-12 16:15:00",127,33,"Fri",83.9,16,"Oct","weekday"
"2018-10-12 16:30:00",130,22,"Fri",83.9,16,"Oct","weekday"
"2018-10-12 16:45:00",255,52,"Fri",83.9,16,"Oct","weekday"
"2018-10-12 17:00:00",118,28,"Fri",82.6,17,"Oct","weekday"
"2018-10-12 17:15:00",124,35,"Fri",82.6,17,"Oct","weekday"
"2018-10-12 17:30:00",168,47,"Fri",82.6,17,"Oct","weekday"
"2018-10-12 17:45:00",121,69,"Fri",82.6,17,"Oct","weekday"
"2018-10-12 18:00:00",69,41,"Fri",82.52,18,"Oct","weekday"
"2018-10-12 18:15:00",67,18,"Fri",82.52,18,"Oct","weekday"
"2018-10-12 18:30:00",40,22,"Fri",82.52,18,"Oct","weekday"
"2018-10-12 18:45:00",49,17,"Fri",82.52,18,"Oct","weekday"
"2018-10-12 19:00:00",44,15,"Fri",81.55,19,"Oct","weekday"
"2018-10-12 19:15:00",28,13,"Fri",81.55,19,"Oct","weekday"
"2018-10-12 19:30:00",61,10,"Fri",81.55,19,"Oct","weekday"
"2018-10-12 19:45:00",14,17,"Fri",81.55,19,"Oct","weekday"
"2018-10-12 20:00:00",55,21,"Fri",78.93,20,"Oct","weekday"
"2018-10-12 20:15:00",37,14,"Fri",78.93,20,"Oct","weekday"
"2018-10-12 20:30:00",16,35,"Fri",78.93,20,"Oct","weekday"
"2018-10-12 20:45:00",17,23,"Fri",78.93,20,"Oct","weekday"
"2018-10-12 21:00:00",29,5,"Fri",78.6,21,"Oct","weekday"
"2018-10-12 21:15:00",12,49,"Fri",78.6,21,"Oct","weekday"
"2018-10-12 21:30:00",42,58,"Fri",78.6,21,"Oct","weekday"
"2018-10-12 21:45:00",28,53,"Fri",78.6,21,"Oct","weekday"
"2018-10-13 06:00:00",1,2,"Sat",73.45,6,"Oct","weekend"
"2018-10-13 06:15:00",2,2,"Sat",73.45,6,"Oct","weekend"
"2018-10-13 06:30:00",6,9,"Sat",73.45,6,"Oct","weekend"
"2018-10-13 06:45:00",5,2,"Sat",73.45,6,"Oct","weekend"
"2018-10-13 07:00:00",1,5,"Sat",74.07,7,"Oct","weekend"
"2018-10-13 07:15:00",4,2,"Sat",74.07,7,"Oct","weekend"
"2018-10-13 07:30:00",4,6,"Sat",74.07,7,"Oct","weekend"
"2018-10-13 07:45:00",3,12,"Sat",74.07,7,"Oct","weekend"
"2018-10-13 08:00:00",2,10,"Sat",74.67,8,"Oct","weekend"
"2018-10-13 08:15:00",5,22,"Sat",74.67,8,"Oct","weekend"
"2018-10-13 08:30:00",10,10,"Sat",74.67,8,"Oct","weekend"
"2018-10-13 08:45:00",4,15,"Sat",74.67,8,"Oct","weekend"
"2018-10-13 09:00:00",6,12,"Sat",75.33,9,"Oct","weekend"
"2018-10-13 09:15:00",14,13,"Sat",75.33,9,"Oct","weekend"
"2018-10-13 09:30:00",16,15,"Sat",75.33,9,"Oct","weekend"
"2018-10-13 09:45:00",24,20,"Sat",75.33,9,"Oct","weekend"
"2018-10-13 10:00:00",24,9,"Sat",77.62,10,"Oct","weekend"
"2018-10-13 10:15:00",5,5,"Sat",77.62,10,"Oct","weekend"
"2018-10-13 10:30:00",28,22,"Sat",77.62,10,"Oct","weekend"
"2018-10-13 10:45:00",33,27,"Sat",77.62,10,"Oct","weekend"
"2018-10-13 11:00:00",2,5,"Sat",79.43,11,"Oct","weekend"
"2018-10-13 11:15:00",33,20,"Sat",79.43,11,"Oct","weekend"
"2018-10-13 11:30:00",19,19,"Sat",79.43,11,"Oct","weekend"
"2018-10-13 11:45:00",8,17,"Sat",79.43,11,"Oct","weekend"
"2018-10-13 12:00:00",23,14,"Sat",82.67,12,"Oct","weekend"
"2018-10-13 12:15:00",6,29,"Sat",82.67,12,"Oct","weekend"
"2018-10-13 12:30:00",11,8,"Sat",82.67,12,"Oct","weekend"
"2018-10-13 12:45:00",28,33,"Sat",82.67,12,"Oct","weekend"
"2018-10-13 13:00:00",45,18,"Sat",85.39,13,"Oct","weekend"
"2018-10-13 13:15:00",2,11,"Sat",85.39,13,"Oct","weekend"
"2018-10-13 13:30:00",9,1,"Sat",85.39,13,"Oct","weekend"
"2018-10-13 13:45:00",4,5,"Sat",85.39,13,"Oct","weekend"
"2018-10-13 14:00:00",20,18,"Sat",87.53,14,"Oct","weekend"
"2018-10-13 14:15:00",20,21,"Sat",87.53,14,"Oct","weekend"
"2018-10-13 14:30:00",26,34,"Sat",87.53,14,"Oct","weekend"
"2018-10-13 14:45:00",16,15,"Sat",87.53,14,"Oct","weekend"
"2018-10-13 15:00:00",34,9,"Sat",88.98,15,"Oct","weekend"
"2018-10-13 15:15:00",14,12,"Sat",88.98,15,"Oct","weekend"
"2018-10-13 15:30:00",63,63,"Sat",88.98,15,"Oct","weekend"
"2018-10-13 15:45:00",15,12,"Sat",88.98,15,"Oct","weekend"
"2018-10-13 16:00:00",2,6,"Sat",89.21,16,"Oct","weekend"
"2018-10-13 16:15:00",27,21,"Sat",89.21,16,"Oct","weekend"
"2018-10-13 16:30:00",7,9,"Sat",89.21,16,"Oct","weekend"
"2018-10-13 16:45:00",21,12,"Sat",89.21,16,"Oct","weekend"
"2018-10-13 17:00:00",18,9,"Sat",88.93,17,"Oct","weekend"
"2018-10-13 17:15:00",49,16,"Sat",88.93,17,"Oct","weekend"
"2018-10-13 17:30:00",48,18,"Sat",88.93,17,"Oct","weekend"
"2018-10-13 17:45:00",13,26,"Sat",88.93,17,"Oct","weekend"
"2018-10-13 18:00:00",33,22,"Sat",87.79,18,"Oct","weekend"
"2018-10-13 18:15:00",37,21,"Sat",87.79,18,"Oct","weekend"
"2018-10-13 18:30:00",46,24,"Sat",87.79,18,"Oct","weekend"
"2018-10-13 18:45:00",36,13,"Sat",87.79,18,"Oct","weekend"
"2018-10-13 19:00:00",44,24,"Sat",84.42,19,"Oct","weekend"
"2018-10-13 19:15:00",26,33,"Sat",84.42,19,"Oct","weekend"
"2018-10-13 19:30:00",45,13,"Sat",84.42,19,"Oct","weekend"
"2018-10-13 19:45:00",18,26,"Sat",84.42,19,"Oct","weekend"
"2018-10-13 20:00:00",7,28,"Sat",82.13,20,"Oct","weekend"
"2018-10-13 20:15:00",23,10,"Sat",82.13,20,"Oct","weekend"
"2018-10-13 20:30:00",8,36,"Sat",82.13,20,"Oct","weekend"
"2018-10-13 20:45:00",10,18,"Sat",82.13,20,"Oct","weekend"
"2018-10-13 21:00:00",18,84,"Sat",79.85,21,"Oct","weekend"
"2018-10-13 21:15:00",9,43,"Sat",79.85,21,"Oct","weekend"
"2018-10-13 21:30:00",3,20,"Sat",79.85,21,"Oct","weekend"
"2018-10-13 21:45:00",6,55,"Sat",79.85,21,"Oct","weekend"
"2018-10-14 06:00:00",0,0,"Sun",67.92,6,"Oct","weekend"
"2018-10-14 06:15:00",0,0,"Sun",67.92,6,"Oct","weekend"
"2018-10-14 06:30:00",1,3,"Sun",67.92,6,"Oct","weekend"
"2018-10-14 06:45:00",1,2,"Sun",67.92,6,"Oct","weekend"
"2018-10-14 07:00:00",6,3,"Sun",67.83,7,"Oct","weekend"
"2018-10-14 07:15:00",5,5,"Sun",67.83,7,"Oct","weekend"
"2018-10-14 07:30:00",4,4,"Sun",67.83,7,"Oct","weekend"
"2018-10-14 07:45:00",1,7,"Sun",67.83,7,"Oct","weekend"
"2018-10-14 08:00:00",4,4,"Sun",68.34,8,"Oct","weekend"
"2018-10-14 08:15:00",3,4,"Sun",68.34,8,"Oct","weekend"
"2018-10-14 08:30:00",5,16,"Sun",68.34,8,"Oct","weekend"
"2018-10-14 08:45:00",4,4,"Sun",68.34,8,"Oct","weekend"
"2018-10-14 09:00:00",5,3,"Sun",69.84,9,"Oct","weekend"
"2018-10-14 09:15:00",5,7,"Sun",69.84,9,"Oct","weekend"
"2018-10-14 09:30:00",13,8,"Sun",69.84,9,"Oct","weekend"
"2018-10-14 09:45:00",5,15,"Sun",69.84,9,"Oct","weekend"
"2018-10-14 10:00:00",9,2,"Sun",72.04,10,"Oct","weekend"
"2018-10-14 10:15:00",9,12,"Sun",72.04,10,"Oct","weekend"
"2018-10-14 10:30:00",18,15,"Sun",72.04,10,"Oct","weekend"
"2018-10-14 10:45:00",12,18,"Sun",72.04,10,"Oct","weekend"
"2018-10-14 11:00:00",7,8,"Sun",76.36,11,"Oct","weekend"
"2018-10-14 11:15:00",13,7,"Sun",76.36,11,"Oct","weekend"
"2018-10-14 11:30:00",18,7,"Sun",76.36,11,"Oct","weekend"
"2018-10-14 11:45:00",10,20,"Sun",76.36,11,"Oct","weekend"
"2018-10-14 12:00:00",8,12,"Sun",81.85,12,"Oct","weekend"
"2018-10-14 12:15:00",16,22,"Sun",81.85,12,"Oct","weekend"
"2018-10-14 12:30:00",17,21,"Sun",81.85,12,"Oct","weekend"
"2018-10-14 12:45:00",3,6,"Sun",81.85,12,"Oct","weekend"
"2018-10-14 13:00:00",51,19,"Sun",86.43,13,"Oct","weekend"
"2018-10-14 13:15:00",45,26,"Sun",86.43,13,"Oct","weekend"
"2018-10-14 13:30:00",18,10,"Sun",86.43,13,"Oct","weekend"
"2018-10-14 13:45:00",18,19,"Sun",86.43,13,"Oct","weekend"
"2018-10-14 14:00:00",10,11,"Sun",88.09,14,"Oct","weekend"
"2018-10-14 14:15:00",28,25,"Sun",88.09,14,"Oct","weekend"
"2018-10-14 14:30:00",22,25,"Sun",88.09,14,"Oct","weekend"
"2018-10-14 14:45:00",28,17,"Sun",88.09,14,"Oct","weekend"
"2018-10-14 15:00:00",7,13,"Sun",89.05,15,"Oct","weekend"
"2018-10-14 15:15:00",12,48,"Sun",89.05,15,"Oct","weekend"
"2018-10-14 15:30:00",28,15,"Sun",89.05,15,"Oct","weekend"
"2018-10-14 15:45:00",14,9,"Sun",89.05,15,"Oct","weekend"
"2018-10-14 16:00:00",31,30,"Sun",88.71,16,"Oct","weekend"
"2018-10-14 16:15:00",14,16,"Sun",88.71,16,"Oct","weekend"
"2018-10-14 16:30:00",15,17,"Sun",88.71,16,"Oct","weekend"
"2018-10-14 16:45:00",55,27,"Sun",88.71,16,"Oct","weekend"
"2018-10-14 17:00:00",14,12,"Sun",88.7,17,"Oct","weekend"
"2018-10-14 17:15:00",15,5,"Sun",88.7,17,"Oct","weekend"
"2018-10-14 17:30:00",20,14,"Sun",88.7,17,"Oct","weekend"
"2018-10-14 17:45:00",7,20,"Sun",88.7,17,"Oct","weekend"
"2018-10-14 18:00:00",29,16,"Sun",86.66,18,"Oct","weekend"
"2018-10-14 18:15:00",20,14,"Sun",86.66,18,"Oct","weekend"
"2018-10-14 18:30:00",26,35,"Sun",86.66,18,"Oct","weekend"
"2018-10-14 18:45:00",19,15,"Sun",86.66,18,"Oct","weekend"
"2018-10-14 19:00:00",23,13,"Sun",84.18,19,"Oct","weekend"
"2018-10-14 19:15:00",3,14,"Sun",84.18,19,"Oct","weekend"
"2018-10-14 19:30:00",22,19,"Sun",84.18,19,"Oct","weekend"
"2018-10-14 19:45:00",17,25,"Sun",84.18,19,"Oct","weekend"
"2018-10-14 20:00:00",16,28,"Sun",82.2,20,"Oct","weekend"
"2018-10-14 20:15:00",7,2,"Sun",82.2,20,"Oct","weekend"
"2018-10-14 20:30:00",10,51,"Sun",82.2,20,"Oct","weekend"
"2018-10-14 20:45:00",22,26,"Sun",82.2,20,"Oct","weekend"
"2018-10-14 21:00:00",10,41,"Sun",81.79,21,"Oct","weekend"
"2018-10-14 21:15:00",21,39,"Sun",81.79,21,"Oct","weekend"
"2018-10-14 21:30:00",6,15,"Sun",81.79,21,"Oct","weekend"
"2018-10-14 21:45:00",6,2,"Sun",81.79,21,"Oct","weekend"
"2018-10-15 06:00:00",8,10,"Mon",49.32,6,"Oct","weekday"
"2018-10-15 06:15:00",1,1,"Mon",49.32,6,"Oct","weekday"
"2018-10-15 06:30:00",1,17,"Mon",49.32,6,"Oct","weekday"
"2018-10-15 06:45:00",4,30,"Mon",49.32,6,"Oct","weekday"
"2018-10-15 07:00:00",5,29,"Mon",47.71,7,"Oct","weekday"
"2018-10-15 07:15:00",3,56,"Mon",47.71,7,"Oct","weekday"
"2018-10-15 07:30:00",28,100,"Mon",47.71,7,"Oct","weekday"
"2018-10-15 07:45:00",23,149,"Mon",47.71,7,"Oct","weekday"
"2018-10-15 08:00:00",13,112,"Mon",46.09,8,"Oct","weekday"
"2018-10-15 08:15:00",29,109,"Mon",46.09,8,"Oct","weekday"
"2018-10-15 08:30:00",27,222,"Mon",46.09,8,"Oct","weekday"
"2018-10-15 08:45:00",23,211,"Mon",46.09,8,"Oct","weekday"
"2018-10-15 09:00:00",23,157,"Mon",45.37,9,"Oct","weekday"
"2018-10-15 09:15:00",36,191,"Mon",45.37,9,"Oct","weekday"
"2018-10-15 09:30:00",19,130,"Mon",45.37,9,"Oct","weekday"
"2018-10-15 09:45:00",43,234,"Mon",45.37,9,"Oct","weekday"
"2018-10-15 10:00:00",31,113,"Mon",44.84,10,"Oct","weekday"
"2018-10-15 10:15:00",19,127,"Mon",44.84,10,"Oct","weekday"
"2018-10-15 10:30:00",40,261,"Mon",44.84,10,"Oct","weekday"
"2018-10-15 10:45:00",23,105,"Mon",44.84,10,"Oct","weekday"
"2018-10-15 11:00:00",69,88,"Mon",44.78,11,"Oct","weekday"
"2018-10-15 11:15:00",39,87,"Mon",44.78,11,"Oct","weekday"
"2018-10-15 11:30:00",45,98,"Mon",44.78,11,"Oct","weekday"
"2018-10-15 11:45:00",47,76,"Mon",44.78,11,"Oct","weekday"
"2018-10-15 12:00:00",115,97,"Mon",44.67,12,"Oct","weekday"
"2018-10-15 12:15:00",92,59,"Mon",44.67,12,"Oct","weekday"
"2018-10-15 12:30:00",43,61,"Mon",44.67,12,"Oct","weekday"
"2018-10-15 12:45:00",106,88,"Mon",44.67,12,"Oct","weekday"
"2018-10-15 13:00:00",94,52,"Mon",45.43,13,"Oct","weekday"
"2018-10-15 13:15:00",84,100,"Mon",45.43,13,"Oct","weekday"
"2018-10-15 13:30:00",30,63,"Mon",45.43,13,"Oct","weekday"
"2018-10-15 13:45:00",161,64,"Mon",45.43,13,"Oct","weekday"
"2018-10-15 14:00:00",98,56,"Mon",45.48,14,"Oct","weekday"
"2018-10-15 14:15:00",84,40,"Mon",45.48,14,"Oct","weekday"
"2018-10-15 14:30:00",64,33,"Mon",45.48,14,"Oct","weekday"
"2018-10-15 14:45:00",81,40,"Mon",45.48,14,"Oct","weekday"
"2018-10-15 15:00:00",146,40,"Mon",44.97,15,"Oct","weekday"
"2018-10-15 15:15:00",159,56,"Mon",44.97,15,"Oct","weekday"
"2018-10-15 15:30:00",117,43,"Mon",44.97,15,"Oct","weekday"
"2018-10-15 15:45:00",183,47,"Mon",44.97,15,"Oct","weekday"
"2018-10-15 16:00:00",107,19,"Mon",44.91,16,"Oct","weekday"
"2018-10-15 16:15:00",127,33,"Mon",44.91,16,"Oct","weekday"
"2018-10-15 16:30:00",196,57,"Mon",44.91,16,"Oct","weekday"
"2018-10-15 16:45:00",172,61,"Mon",44.91,16,"Oct","weekday"
"2018-10-15 17:00:00",162,42,"Mon",45.32,17,"Oct","weekday"
"2018-10-15 17:15:00",223,42,"Mon",45.32,17,"Oct","weekday"
"2018-10-15 17:30:00",149,38,"Mon",45.32,17,"Oct","weekday"
"2018-10-15 17:45:00",82,17,"Mon",45.32,17,"Oct","weekday"
"2018-10-15 18:00:00",145,23,"Mon",45.29,18,"Oct","weekday"
"2018-10-15 18:15:00",104,30,"Mon",45.29,18,"Oct","weekday"
"2018-10-15 18:30:00",95,14,"Mon",45.29,18,"Oct","weekday"
"2018-10-15 18:45:00",64,17,"Mon",45.29,18,"Oct","weekday"
"2018-10-15 19:00:00",106,23,"Mon",45.18,19,"Oct","weekday"
"2018-10-15 19:15:00",49,9,"Mon",45.18,19,"Oct","weekday"
"2018-10-15 19:30:00",70,17,"Mon",45.18,19,"Oct","weekday"
"2018-10-15 19:45:00",84,17,"Mon",45.18,19,"Oct","weekday"
"2018-10-15 20:00:00",84,9,"Mon",45.26,20,"Oct","weekday"
"2018-10-15 20:15:00",23,11,"Mon",45.26,20,"Oct","weekday"
"2018-10-15 20:30:00",39,7,"Mon",45.26,20,"Oct","weekday"
"2018-10-15 20:45:00",76,11,"Mon",45.26,20,"Oct","weekday"
"2018-10-15 21:00:00",26,12,"Mon",45.41,21,"Oct","weekday"
"2018-10-15 21:15:00",32,14,"Mon",45.41,21,"Oct","weekday"
"2018-10-15 21:30:00",33,8,"Mon",45.41,21,"Oct","weekday"
"2018-10-15 21:45:00",48,15,"Mon",45.41,21,"Oct","weekday"
"2018-10-16 06:00:00",6,2,"Tue",47.24,6,"Oct","weekday"
"2018-10-16 06:15:00",6,15,"Tue",47.24,6,"Oct","weekday"
"2018-10-16 06:30:00",4,24,"Tue",47.24,6,"Oct","weekday"
"2018-10-16 06:45:00",14,29,"Tue",47.24,6,"Oct","weekday"
"2018-10-16 07:00:00",1,32,"Tue",47.56,7,"Oct","weekday"
"2018-10-16 07:15:00",11,113,"Tue",47.56,7,"Oct","weekday"
"2018-10-16 07:30:00",32,141,"Tue",47.56,7,"Oct","weekday"
"2018-10-16 07:45:00",24,163,"Tue",47.56,7,"Oct","weekday"
"2018-10-16 08:00:00",18,89,"Tue",47.55,8,"Oct","weekday"
"2018-10-16 08:15:00",14,115,"Tue",47.55,8,"Oct","weekday"
"2018-10-16 08:30:00",20,178,"Tue",47.55,8,"Oct","weekday"
"2018-10-16 08:45:00",24,146,"Tue",47.55,8,"Oct","weekday"
"2018-10-16 09:00:00",22,148,"Tue",47.55,9,"Oct","weekday"
"2018-10-16 09:15:00",32,230,"Tue",47.55,9,"Oct","weekday"
"2018-10-16 09:30:00",36,180,"Tue",47.55,9,"Oct","weekday"
"2018-10-16 09:45:00",24,189,"Tue",47.55,9,"Oct","weekday"
"2018-10-16 10:00:00",31,95,"Tue",47.66,10,"Oct","weekday"
"2018-10-16 10:15:00",29,114,"Tue",47.66,10,"Oct","weekday"
"2018-10-16 10:30:00",24,220,"Tue",47.66,10,"Oct","weekday"
"2018-10-16 10:45:00",91,161,"Tue",47.66,10,"Oct","weekday"
"2018-10-16 11:00:00",40,54,"Tue",47.86,11,"Oct","weekday"
"2018-10-16 11:15:00",43,55,"Tue",47.86,11,"Oct","weekday"
"2018-10-16 11:30:00",24,64,"Tue",47.86,11,"Oct","weekday"
"2018-10-16 11:45:00",28,74,"Tue",47.86,11,"Oct","weekday"
"2018-10-16 12:00:00",71,99,"Tue",48.19,12,"Oct","weekday"
"2018-10-16 12:15:00",78,96,"Tue",48.19,12,"Oct","weekday"
"2018-10-16 12:30:00",68,67,"Tue",48.19,12,"Oct","weekday"
"2018-10-16 12:45:00",47,57,"Tue",48.19,12,"Oct","weekday"
"2018-10-16 13:00:00",51,68,"Tue",48.12,13,"Oct","weekday"
"2018-10-16 13:15:00",66,69,"Tue",48.12,13,"Oct","weekday"
"2018-10-16 13:30:00",56,57,"Tue",48.12,13,"Oct","weekday"
"2018-10-16 13:45:00",140,77,"Tue",48.12,13,"Oct","weekday"
"2018-10-16 14:00:00",143,74,"Tue",48.9,14,"Oct","weekday"
"2018-10-16 14:15:00",91,57,"Tue",48.9,14,"Oct","weekday"
"2018-10-16 14:30:00",83,25,"Tue",48.9,14,"Oct","weekday"
"2018-10-16 14:45:00",80,34,"Tue",48.9,14,"Oct","weekday"
"2018-10-16 15:00:00",133,62,"Tue",49.16,15,"Oct","weekday"
"2018-10-16 15:15:00",179,88,"Tue",49.16,15,"Oct","weekday"
"2018-10-16 15:30:00",132,70,"Tue",49.16,15,"Oct","weekday"
"2018-10-16 15:45:00",123,34,"Tue",49.16,15,"Oct","weekday"
"2018-10-16 16:00:00",127,30,"Tue",49.35,16,"Oct","weekday"
"2018-10-16 16:15:00",148,44,"Tue",49.35,16,"Oct","weekday"
"2018-10-16 16:30:00",167,25,"Tue",49.35,16,"Oct","weekday"
"2018-10-16 16:45:00",147,43,"Tue",49.35,16,"Oct","weekday"
"2018-10-16 17:00:00",195,39,"Tue",49.72,17,"Oct","weekday"
"2018-10-16 17:15:00",249,48,"Tue",49.72,17,"Oct","weekday"
"2018-10-16 17:30:00",93,31,"Tue",49.72,17,"Oct","weekday"
"2018-10-16 17:45:00",104,62,"Tue",49.72,17,"Oct","weekday"
"2018-10-16 18:00:00",193,62,"Tue",50.01,18,"Oct","weekday"
"2018-10-16 18:15:00",67,23,"Tue",50.01,18,"Oct","weekday"
"2018-10-16 18:30:00",69,15,"Tue",50.01,18,"Oct","weekday"
"2018-10-16 18:45:00",71,39,"Tue",50.01,18,"Oct","weekday"
"2018-10-16 19:00:00",107,17,"Tue",49.89,19,"Oct","weekday"
"2018-10-16 19:15:00",103,22,"Tue",49.89,19,"Oct","weekday"
"2018-10-16 19:30:00",17,10,"Tue",49.89,19,"Oct","weekday"
"2018-10-16 19:45:00",81,10,"Tue",49.89,19,"Oct","weekday"
"2018-10-16 20:00:00",85,8,"Tue",49.93,20,"Oct","weekday"
"2018-10-16 20:15:00",46,10,"Tue",49.93,20,"Oct","weekday"
"2018-10-16 20:30:00",36,9,"Tue",49.93,20,"Oct","weekday"
"2018-10-16 20:45:00",81,17,"Tue",49.93,20,"Oct","weekday"
"2018-10-16 21:00:00",73,12,"Tue",49.69,21,"Oct","weekday"
"2018-10-16 21:15:00",34,21,"Tue",49.69,21,"Oct","weekday"
"2018-10-16 21:30:00",47,3,"Tue",49.69,21,"Oct","weekday"
"2018-10-16 21:45:00",47,13,"Tue",49.69,21,"Oct","weekday"
"2018-10-17 06:00:00",3,2,"Wed",50.33,6,"Oct","weekday"
"2018-10-17 06:15:00",5,9,"Wed",50.33,6,"Oct","weekday"
"2018-10-17 06:30:00",6,17,"Wed",50.33,6,"Oct","weekday"
"2018-10-17 06:45:00",5,42,"Wed",50.33,6,"Oct","weekday"
"2018-10-17 07:00:00",2,28,"Wed",50.61,7,"Oct","weekday"
"2018-10-17 07:15:00",18,95,"Wed",50.61,7,"Oct","weekday"
