Time,KHOU,COAST
11/9/13 15:00,18.1,8684.717936
11/10/13 15:00,17.1,8807.886546
11/11/13 15:00,20.1,10252.87744
11/12/13 15:00,21.1,9754.623138
11/13/13 15:00,8.1,9578.980942
11/14/13 15:00,9.1,9492.884799
11/15/13 15:00,21.1,10066.08696
11/16/13 15:00,22.1,10212.90193
11/17/13 15:00,26.1,11753.42655
11/18/13 15:00,23.1,11156.00647
11/19/13 15:00,17.1,9841.169895
11/20/13 15:00,19.1,9864.32426
11/21/13 15:00,24.1,11493.99983
11/22/13 15:00,15.1,9568.764767
11/23/13 15:00,9.1,9810.416011
11/24/13 15:00,7.1,9441.02046
11/25/13 15:00,4.1,11603.54374
11/26/13 15:00,4.1,12126.53291
11/27/13 15:00,5.1,10306.72804
11/28/13 15:00,9.1,8809.398329
11/29/13 15:00,11.1,8624.402568
11/30/13 15:00,16.1,8386.627435
12/1/13 15:00,16.1,8506.365687
12/2/13 15:00,20.1,10328.01077
12/3/13 15:00,21.1,10839.21373
12/4/13 15:00,21.1,11148.72117
12/5/13 15:00,23.6,9599.426903
12/6/13 15:00,4.1,11928.13667
12/7/13 15:00,3.1,11960.47226
12/8/13 15:00,6.1,9940.239735
12/9/13 15:00,8.1,11276.55502
12/10/13 15:00,4.1,10687.64407
12/11/13 15:00,8.1,10624.7482
12/12/13 15:00,8.1,10116.84012
12/13/13 15:00,11.1,10356.67387
12/14/13 15:00,14.6,9518.260208
12/15/13 15:00,6.1,9169.459472
12/16/13 15:00,10.1,9620.673737
12/17/13 15:00,14.1,9465.122637
12/18/13 15:00,15.1,9464.275915
12/19/13 15:00,19.1,9896.684639
12/20/13 15:00,22.1,10368.95963
12/21/13 15:00,22.1,9274.401619
12/22/13 15:00,17.1,8346.899549
12/23/13 15:00,4.1,9970.565805
12/24/13 15:00,7.1,9224.967319
12/25/13 15:00,10.1,8446.905809
12/26/13 15:00,14.1,9071.750865
12/27/13 15:00,13.1,9481.798336
12/28/13 15:00,11.1,8745.237062
12/29/13 15:00,12.1,8242.782969
12/30/13 15:00,6.1,11141.76922
12/31/13 15:00,7.1,10394.26982
1/1/14 15:00,12.1,8564.845216
1/2/14 15:00,6.1,10335.4915
1/3/14 15:00,6.1,10076.09257
1/4/14 15:00,16.1,8882.975083
1/5/14 15:00,13.1,9426.262349
1/6/14 15:00,-0.9,12879.9823
1/7/14 15:00,2.1,11247.87423
1/8/14 15:00,13.1,10535.50861
1/9/14 15:00,18.1,9701.764402
1/10/14 15:00,18.1,9620.081194
1/11/14 15:00,18.1,8818.449212
1/12/14 15:00,18.1,8440.810941
1/13/14 15:00,20.6,9430.186474
1/14/14 15:00,14.1,9346.649704
1/15/14 15:00,11.1,9574.311878
1/16/14 15:00,15.1,9591.986025
1/17/14 15:00,14.1,9621.939175
1/18/14 15:00,14.1,8831.244992
1/19/14 15:00,15.1,8702.319924
1/20/14 15:00,17.1,9925.465705
1/21/14 15:00,14.1,9816.911175
1/22/14 15:00,13.1,9708.913258
1/24/14 15:00,-1.9,13096.37973
1/25/14 15:00,4.35,9371.454245
1/26/14 15:00,15.1,8712.766823
1/27/14 15:00,16.1,9630.060108
1/28/14 15:00,0.1,13781.88618
1/29/14 15:00,1.1,11388.1982
1/30/14 15:00,9.1,10318.73514
1/31/14 15:00,19.1,9661.439474
2/1/14 15:00,21.1,8956.233642
2/2/14 15:00,16.6,9686.778742
2/3/14 15:00,6.1,11148.63365
2/4/14 15:00,9.1,10998.40206
2/5/14 15:00,6.1,10515.94248
2/6/14 15:00,2.1,12116.35436
2/7/14 15:00,3.1,12278.8099
2/8/14 15:00,8.1,9290.063728
2/9/14 15:00,11.1,8403.881203
2/10/14 15:00,16.1,10091.92942
2/11/14 15:00,3.1,12277.87406
2/12/14 15:00,3.1,10628.55227
2/13/14 15:00,9.1,9874.527776
2/14/14 15:00,17.1,9680.687532
2/15/14 15:00,16.1,8424.552005
2/16/14 15:00,20.1,8543.042286
2/17/14 15:00,21.6,10110.60725
2/18/14 15:00,19.6,10489.7455
2/19/14 15:00,21.1,10520.44562
2/20/14 15:00,22.85,10446.81343
2/21/14 15:00,15.1,9394.434543
2/22/14 15:00,18.1,8524.357299
2/23/14 15:00,19.1,9347.254037
2/24/14 15:00,18.6,9764.308669
2/25/14 15:00,19.1,10698.74171
2/26/14 15:00,9.1,10440.4298
2/27/14 15:00,8.1,9918.425575
2/28/14 15:00,16.1,9923.548138
3/1/14 15:00,21.1,9969.22505
3/2/14 15:00,23.1,9413.502564
3/3/14 15:00,0.1,11354.41022
3/4/14 15:00,2.1,12976.93454
3/5/14 15:00,6.1,10345.01831
3/6/14 15:00,11.1,9923.508273
3/7/14 15:00,15.1,9770.616187
3/8/14 15:00,16.1,8899.903044
3/9/14 15:00,9.1,9521.348057
3/10/14 15:00,16.1,9708.852788
3/11/14 15:00,18.6,9895.440418
3/12/14 15:00,16.1,9449.665431
3/13/14 15:00,15.1,9393.638025
3/14/14 15:00,21.1,9573.174701
3/15/14 15:00,19.1,9055.44935
3/16/14 15:00,17.1,8579.726161
3/17/14 15:00,9.1,9668.617651
3/18/14 15:00,19.1,9797.733265
3/19/14 15:00,19.6,9923.476522
3/20/14 15:00,18.1,10087.71963
3/22/14 15:00,21.35,10371.36505
3/23/14 15:00,17.1,8493.516903
3/24/14 15:00,12.1,9543.51804
3/25/14 15:00,18.1,9437.530912
3/26/14 15:00,17.1,9550.928478
3/27/14 15:00,21.1,9956.908421
3/28/14 15:00,22.85,11453.06497
3/29/14 15:00,15.6,9063.967423
3/30/14 15:00,21.1,8814.126676
3/31/14 15:00,20.85,10349.36194
4/1/14 15:00,22.1,11338.5065
4/2/14 15:00,25.1,11635.89818
4/3/14 15:00,23.1,10735.25456
4/4/14 15:00,19.1,10103.09513
4/5/14 15:00,19.1,8837.357163
4/6/14 15:00,17.1,8553.651857
4/7/14 15:00,14.35,9559.07788
4/8/14 15:00,19.1,9540.309763
4/9/14 15:00,21.1,9926.463642
4/10/14 15:00,24.1,10892.70099
4/11/14 15:00,22.35,11189.57369
4/12/14 15:00,23.6,10813.67479
4/13/14 15:00,24.1,9890.16049
4/14/14 15:00,24.1,9495.679813
4/15/14 15:00,13.1,9278.805908
4/16/14 15:00,16.1,9317.805632
4/18/14 15:00,21.1,9779.893466
4/19/14 15:00,23.1,10053.52997
4/20/14 15:00,22.1,9968.689951
4/21/14 15:00,23.6,10966.59288
4/22/14 15:00,22.6,11663.62906
4/23/14 15:00,21.85,12404.44338
4/24/14 15:00,24.1,12454.40236
4/25/14 15:00,26.1,13441.24164
4/26/14 15:00,24.1,11151.11952
4/27/14 15:00,28.1,12967.28544
4/28/14 15:00,29.1,14517.75533
4/29/14 15:00,26.1,12728.48394
4/30/14 15:00,21.1,10430.54366
5/1/14 15:00,21.1,10069.49533
5/2/14 15:00,23.1,10482.25092
5/3/14 15:00,24.1,10993.95666
5/4/14 15:00,26.1,11766.26605
5/5/14 15:00,25.1,12830.20643
5/6/14 15:00,25.1,13274.30564
5/7/14 15:00,27.1,13083.09527
5/8/14 15:00,24.1,12087.15044
5/9/14 15:00,27.35,13267.52022
5/10/14 15:00,27.1,13028.6071
5/11/14 15:00,29.1,13202.63068
5/12/14 15:00,26.1,13824.26655
5/13/14 15:00,23.1,11336.01016
5/14/14 15:00,18.1,10126.00489
5/15/14 15:00,21.1,10723.00468
5/16/14 15:00,24.1,12014.38977
5/17/14 15:00,26.1,12089.41717
5/18/14 15:00,26.1,12160.0949
5/19/14 15:00,25.1,13408.15907
5/20/14 15:00,27.1,13992.16688
5/21/14 15:00,27.1,14329.85729
5/22/14 15:00,28.1,14493.74922
5/23/14 15:00,27.1,13786.06494
5/24/14 15:00,28.1,13681.67744
5/25/14 15:00,28.1,13382.3002
5/26/14 15:00,26.1,11202.14463
5/27/14 15:00,19.1,11457.18991
5/28/14 15:00,23.85,12899.81169
5/29/14 15:00,27.1,14403.52045
5/30/14 15:00,29.1,14826.34985
5/31/14 15:00,28.1,12896.96724
6/1/14 15:00,28.1,13999.34622
6/2/14 15:00,28.1,15642.57942
6/3/14 15:00,28.1,15389.31481
6/4/14 15:00,28.1,15955.88882
6/5/14 15:00,29.6,16359.2691
6/6/14 15:00,30.1,16647.38335
6/7/14 15:00,31.1,15900.63374
6/8/14 15:00,30.1,15316.66234
6/9/14 15:00,29.1,14320.12123
6/10/14 15:00,29.1,15451.90048
6/11/14 15:00,29.1,16569.00623
6/12/14 15:00,31.1,17525.49218
6/13/14 15:00,30.1,16189.11289
6/14/14 15:00,29.1,15800.8612
6/15/14 15:00,31.1,15713.1978
6/16/14 15:00,29.1,16954.0822
6/17/14 15:00,31.1,17024.18769
6/18/14 15:00,31.1,15381.01916
6/19/14 15:00,30.1,16595.41216
6/20/14 15:00,31.1,15823.86401
6/21/14 15:00,30.1,15349.19666
6/22/14 15:00,29.1,15098.79142
6/23/14 15:00,31.1,13784.51755
6/24/14 15:00,30.1,14467.31854
6/25/14 15:00,26.1,12716.88067
6/26/14 15:00,28.1,12955.72736
6/27/14 15:00,29.1,15784.31862
6/28/14 15:00,30.1,14153.92806
6/29/14 15:00,31.1,15618.6488
6/30/14 15:00,31.1,17042.8954
7/1/14 15:00,31.1,17121.74789
7/2/14 15:00,29.1,17024.20752
7/3/14 15:00,31.1,17127.98686
7/4/14 15:00,29.1,15174.88112
7/5/14 15:00,29.1,13660.25612
7/6/14 15:00,30.1,14425.43276
7/7/14 15:00,29.1,16757.30096
7/8/14 15:00,31.1,16726.89073
7/9/14 15:00,31.1,17269.15727
7/10/14 15:00,30.1,16804.49194
7/11/14 15:00,32.1,17435.43247
7/12/14 15:00,31.1,16279.77662
7/13/14 15:00,31.1,16841.81018
7/14/14 15:00,31.1,17401.4673
7/15/14 15:00,30.1,14166.06187
7/16/14 15:00,29.1,15922.22078
7/17/14 15:00,31.1,13963.43446
7/18/14 15:00,29.1,14713.66347
7/19/14 15:00,26.6,14261.99157
7/20/14 15:00,30.1,15714.76236
7/21/14 15:00,31.1,17801.09484
7/22/14 15:00,31.1,17456.73254
7/23/14 15:00,29.1,16788.59275
7/24/14 15:00,30.1,16829.28475
7/25/14 15:00,29.1,17293.39767
7/26/14 15:00,32.1,16867.64569
7/27/14 15:00,31.1,16936.80772
7/28/14 15:00,31.1,18024.12631
7/29/14 15:00,32.1,16650.82988
7/30/14 15:00,31.1,17103.67614
7/31/14 15:00,30.1,17038.88758
8/1/14 15:00,27.6,15653.66371
8/2/14 15:00,26.1,12259.72104
8/3/14 15:00,26.6,14220.86009
8/4/14 15:00,30.1,16619.942
8/5/14 15:00,31.1,16603.50773
8/6/14 15:00,31.1,17390.67925
8/7/14 15:00,31.1,17658.72954
8/8/14 15:00,32.1,17968.10766
8/9/14 15:00,31.1,15953.79082
8/10/14 15:00,32.1,16244.94773
8/11/14 15:00,31.1,18149.21619
8/12/14 15:00,32.1,17931.67245
8/13/14 15:00,31.1,17423.07334
8/14/14 15:00,31.1,17286.94302
8/15/14 15:00,31.1,17896.29054
8/16/14 15:00,32.1,17429.73095
8/17/14 15:00,33.1,17187.4813
8/18/14 15:00,32.1,16644.12832
8/19/14 15:00,32.1,16856.07273
8/20/14 15:00,27.6,16461.70212
8/21/14 15:00,32.1,18262.48544
8/22/14 15:00,32.1,18342.78776
8/23/14 15:00,31.6,17370.44249
8/24/14 15:00,31.1,17227.43668
8/25/14 15:00,31.1,18005.45767
8/26/14 15:00,31.1,17361.21784
8/27/14 15:00,30.1,16834.09908
8/28/14 15:00,26.1,15819.58133
8/29/14 15:00,31.1,14828.88586
8/30/14 15:00,29.1,14641.70223
8/31/14 15:00,24.1,11935.71881
9/1/14 15:00,31.6,15910.00417
9/2/14 15:00,32.1,17184.71191
9/3/14 15:00,31.1,16900.63202
9/4/14 15:00,29.1,16162.95014
9/5/14 15:00,30.1,16686.85454
9/6/14 15:00,31.1,16299.37777
9/7/14 15:00,31.1,14641.33003
9/8/14 15:00,29.1,16521.34445
9/9/14 15:00,30.1,17137.39803
9/10/14 15:00,31.1,17546.88176
9/11/14 15:00,32.1,17751.88074
9/12/14 15:00,27.85,14648.99001
9/13/14 15:00,22.1,11641.19787
9/14/14 15:00,22.1,11102.70419
9/15/14 15:00,28.1,16081.28695
9/16/14 15:00,28.1,15489.08674
9/17/14 15:00,29.1,14016.36675
9/18/14 15:00,24.1,12793.54603
9/19/14 15:00,23.6,13526.7197
9/20/14 15:00,29.1,14820.39873
9/21/14 15:00,29.1,15263.50547
9/22/14 15:00,31.1,16629.54906
9/23/14 15:00,25.1,13498.87734
9/24/14 15:00,26.1,13384.26441
9/25/14 15:00,23.1,11844.66444
9/26/14 15:00,28.1,13920.33707
9/27/14 15:00,26.1,12238.08512
9/28/14 15:00,28.1,14032.19624
9/29/14 15:00,28.1,15385.55955
9/30/14 15:00,28.1,15778.09399
10/1/14 15:00,29.1,16517.67496
10/2/14 15:00,31.1,17169.14032
10/3/14 15:00,24.1,13681.29594
10/4/14 15:00,21.1,10677.62566
10/6/14 15:00,24.1,11657.22138
10/7/14 15:00,28.1,15332.41048
10/8/14 15:00,29.1,15387.14357
10/9/14 15:00,28.1,15478.5385
10/10/14 15:00,29.1,15360.8731
10/11/14 15:00,29.1,11815.51417
10/12/14 15:00,24.1,12615.19379
10/13/14 15:00,29.1,11051.85995
10/14/14 15:00,22.1,10618.96455
10/15/14 15:00,24.1,11232.06343
10/16/14 15:00,24.1,12531.56486
10/17/14 15:00,27.1,13187.98929
10/18/14 15:00,27.1,12750.52387
10/19/14 15:00,22.1,11713.10894
10/20/14 15:00,24.1,12739.73471
10/21/14 15:00,23.1,12087.11099
10/22/14 15:00,26.1,12555.25113
10/23/14 15:00,21.1,11370.72523
10/24/14 15:00,21.1,11342.07643
10/25/14 15:00,24.1,11415.14129
10/26/14 15:00,24.1,11704.31671
10/27/14 15:00,27.1,12838.40551
10/28/14 15:00,27.1,13244.53288
10/29/14 15:00,27.1,13290.20383
10/30/14 15:00,22.1,11718.37434
10/31/14 15:00,23.1,10768.15785
11/1/14 15:00,13.1,8786.792691
11/2/14 15:00,17.1,9049.713479
11/3/14 15:00,24.1,11256.23877
11/4/14 15:00,26.1,11774.21346
11/5/14 15:00,25.1,10968.1237
11/6/14 15:00,18.1,10294.29754
11/7/14 15:00,16.1,9785.453904
11/8/14 15:00,19.1,9293.644066
11/9/14 15:00,17.1,9191.347198
11/10/14 15:00,23.1,10967.70103
11/11/14 15:00,22.1,9870.10692
11/12/14 15:00,8.1,10209.5852
11/13/14 15:00,4.1,11371.89212
11/14/14 15:00,4.1,10909.79921
11/15/14 15:00,9.1,10099.11433
11/16/14 15:00,15.1,9540.806918
11/17/14 15:00,4.1,11134.05302
11/18/14 15:00,6.1,10535.92509
11/19/14 15:00,17.1,10205.00226
11/20/14 15:00,21.1,10046.10384
11/21/14 15:00,18.1,10301.4434
11/22/14 15:00,17.1,9584.965223
11/23/14 15:00,19.1,10014.16905
11/24/14 15:00,14.1,10099.31789
11/25/14 15:00,13.1,10056.93277
11/26/14 15:00,17.1,9925.227492
11/27/14 15:00,13.1,8799.36219
11/28/14 15:00,17.1,9080.639002
11/29/14 15:00,22.1,9658.181678
11/30/14 15:00,23.1,9950.210264
12/1/14 15:00,19.1,10187.99847
12/2/14 15:00,9.1,10518.71877
12/3/14 15:00,15.1,10050.70599
12/4/14 15:00,17.1,10376.90359
12/5/14 15:00,22.1,11423.35204
12/6/14 15:00,21.6,9706.460879
12/7/14 15:00,14.1,9154.400553
12/8/14 15:00,13.1,10021.44303
12/9/14 15:00,15.6,9959.872595
12/10/14 15:00,15.6,9740.984768
12/11/14 15:00,17.85,10014.78227
12/12/14 15:00,21.1,10282.45091
12/13/14 15:00,19.35,9483.561219
12/14/14 15:00,21.1,9606.027489
12/15/14 15:00,22.1,11161.86884
12/16/14 15:00,15.1,9755.905733
12/17/14 15:00,12.1,9742.557392
12/18/14 15:00,18.35,9932.829974
12/19/14 15:00,15.85,10121.77146
12/20/14 15:00,11.6,9319.478361
12/21/14 15:00,11.1,8687.091527
12/22/14 15:00,18.1,9985.45842
12/23/14 15:00,13.85,9784.203507
12/24/14 15:00,9.35,9594.972615
12/25/14 15:00,13.35,8539.263497
12/26/14 15:00,20.6,9344.617262
12/27/14 15:00,22.85,9040.379111
12/28/14 15:00,6.1,10673.1513
12/29/14 15:00,6.1,10709.34115
12/30/14 15:00,10.6,10248.60555
12/31/14 15:00,5.85,11340.35544
1/1/15 15:00,6.6,10731.54995
1/2/15 15:00,10.6,10456.46106
1/3/15 15:00,10.1,9711.15969
1/4/15 15:00,8.85,9297.685981
1/5/15 15:00,2.85,10889.88406
1/6/15 15:00,11.1,9802.177837
1/7/15 15:00,12.1,10346.84355
1/8/15 15:00,1.1,11557.94116
1/9/15 15:00,3.85,12857.32897
1/10/15 15:00,4.35,12177.59351
1/11/15 15:00,8.85,10848.67559
1/12/15 15:00,7.85,11521.91198
1/13/15 15:00,7.1,12018.75705
1/14/15 15:00,5.6,11961.5207
1/15/15 15:00,6.1,10583.91642
1/16/15 15:00,9.35,9902.289991
1/17/15 15:00,13.85,8713.995999
1/18/15 15:00,15.1,8436.126099
1/19/15 15:00,16.1,9604.30364
1/20/15 15:00,14.1,9815.417934
1/21/15 15:00,15.1,9734.87285
1/22/15 15:00,15.1,10963.47656
1/23/15 15:00,6.35,11986.57109
1/24/15 15:00,7.85,9070.792688
1/25/15 15:00,12.85,8543.747549
1/26/15 15:00,12.85,9677.775999
1/27/15 15:00,17.1,9925.819151
1/28/15 15:00,19.35,10101.62621
1/29/15 15:00,14.85,10308.25662
1/30/15 15:00,11.6,9665.395176
1/31/15 15:00,12.1,9122.899896
2/1/15 15:00,21.1,9440.784404
2/2/15 15:00,5.1,10580.11026
2/3/15 15:00,7.85,11443.50412
2/4/15 15:00,9.1,10114.12751
2/5/15 15:00,11.1,11266.56784
2/6/15 15:00,8.35,10243.8593
2/7/15 15:00,16.1,8880.984149
2/8/15 15:00,19.35,8804.989614
2/9/15 15:00,21.1,10617.00742
2/10/15 15:00,17.1,10002.87868
2/11/15 15:00,19.35,10140.05973
2/12/15 15:00,13.85,9673.365133
2/13/15 15:00,11.6,9650.143302
2/14/15 15:00,17.85,9036.031649
2/15/15 15:00,18.35,8875.077993
2/16/15 15:00,20.1,10682.6502
2/17/15 15:00,3.35,10832.75977
2/18/15 15:00,9.35,9966.867621
2/19/15 15:00,11.6,9750.1713
2/20/15 15:00,19.35,9871.470166
2/21/15 15:00,21.1,9329.534182
2/22/15 15:00,21.35,9780.08195
2/23/15 15:00,5.6,12194.72401
2/24/15 15:00,2.6,12036.94166
2/25/15 15:00,5.1,11139.76939
2/26/15 15:00,3.35,10455.5996
2/27/15 15:00,5.1,11937.40254
2/28/15 15:00,7.1,10053.32724
3/1/15 15:00,16.1,9269.475967
3/2/15 15:00,10.6,10089.63074
3/3/15 15:00,18.35,10279.39868
3/4/15 15:00,23.35,11260.11097
3/5/15 15:00,3.85,11405.07202
3/6/15 15:00,5.1,10426.41215
3/7/15 15:00,10.1,9053.084521
3/8/15 15:00,9.35,9990.520233
3/9/15 15:00,15.1,10219.89493
3/10/15 15:00,13.35,9893.055908
3/11/15 15:00,12.85,9933.080671
3/12/15 15:00,14.85,9857.022523
3/13/15 15:00,15.1,9614.446426
3/14/15 15:00,19.35,9286.752995
3/15/15 15:00,17.1,8609.343227
3/16/15 15:00,18.35,9831.247838
3/17/15 15:00,20.1,10873.906
3/18/15 15:00,17.85,10891.77766
3/19/15 15:00,21.6,10598.11074
3/20/15 15:00,23.35,11392.55652
3/21/15 15:00,18.85,8998.35538
3/22/15 15:00,20.1,9183.799483
3/23/15 15:00,18.85,10520.60852
3/24/15 15:00,20.1,10659.88112
3/25/15 15:00,21.35,11256.22331
3/26/15 15:00,17.1,9853.691393
3/27/15 15:00,17.1,9856.207086
3/28/15 15:00,21.6,9607.474473
3/29/15 15:00,22.1,10155.79053
3/30/15 15:00,23.35,11829.26906
3/31/15 15:00,24.35,11821.34454
4/1/15 15:00,23.85,11429.92743
4/2/15 15:00,23.85,12391.39479
4/3/15 15:00,25.1,11644.64466
4/4/15 15:00,20.6,9438.897052
4/5/15 15:00,17.35,9093.354574
4/6/15 15:00,23.85,11993.33075
4/7/15 15:00,26.1,13381.27314
4/8/15 15:00,25.6,13410.13054
4/9/15 15:00,25.6,13246.2112
4/10/15 15:00,23.1,10388.79718
4/11/15 15:00,20.6,10066.48059
4/12/15 15:00,22.35,10889.41033
4/13/15 15:00,24.35,13584.77809
4/14/15 15:00,22.35,10709.53705
4/15/15 15:00,22.1,12045.3008
4/16/15 15:00,25.6,12647.62172
4/17/15 15:00,26.6,12831.79646
4/18/15 15:00,22.35,10528.89529
4/19/15 15:00,24.35,12065.60593
4/20/15 15:00,18.85,10603.77621
4/21/15 15:00,22.1,11422.47137
4/22/15 15:00,26.1,12989.38518
4/23/15 15:00,26.1,14179.64864
4/24/15 15:00,26.85,13923.22808
4/25/15 15:00,21.35,12634.8196
4/26/15 15:00,24.35,12338.37337
4/27/15 15:00,23.35,12065.02387
4/28/15 15:00,21.6,10802.19223
4/29/15 15:00,19.35,10320.64574
4/30/15 15:00,24.35,11680.90398
5/1/15 15:00,23.85,11911.85962
5/2/15 15:00,24.35,11767.8818
5/3/15 15:00,25.1,11713.26411
5/4/15 15:00,26.1,13289.9329
5/5/15 15:00,26.35,13081.79268
5/6/15 15:00,27.1,13558.73892
5/7/15 15:00,28.35,14093.32687
5/8/15 15:00,27.85,14351.89635
5/9/15 15:00,27.6,13942.35113
5/10/15 15:00,28.35,13322.0347
5/11/15 15:00,28.35,12230.22032
5/12/15 15:00,23.35,11660.03396
5/13/15 15:00,25.85,12344.67713
5/14/15 15:00,28.85,13809.75944
5/15/15 15:00,26.6,13135.27566
5/16/15 15:00,28.35,14364.09805
5/17/15 15:00,28.85,11859.0515
5/18/15 15:00,26.1,14503.20549
5/19/15 15:00,28.85,14747.82889
5/20/15 15:00,28.85,15197.69417
5/21/15 15:00,28.35,13121.37808
5/22/15 15:00,21.1,12583.23347
5/23/15 15:00,30.1,13562.262
5/24/15 15:00,22.85,11501.39678
5/25/15 15:00,29.35,14442.1879
5/26/15 15:00,27.1,14135.86047
5/27/15 15:00,20.6,14197.57676
5/28/15 15:00,28.85,15991.49719
5/29/15 15:00,24.35,14292.22789
5/30/15 15:00,28.85,15256.31202
5/31/15 15:00,24.6,13343.65021
6/1/15 15:00,27.85,15330.62653
6/2/15 15:00,28.85,15829.47858
6/3/15 15:00,28.85,15972.30018
6/4/15 15:00,29.35,16364.77427
6/5/15 15:00,29.35,16571.43561
6/6/15 15:00,30.1,15787.51308
6/7/15 15:00,30.1,15904.6807
6/8/15 15:00,28.85,16889.94558
6/9/15 15:00,29.35,16900.33841
6/10/15 15:00,29.35,17464.83534
6/11/15 15:00,30.1,17549.26301
6/12/15 15:00,31.6,17016.13176
6/13/15 15:00,22.85,13692.10623
6/14/15 15:00,28.85,14617.03336
6/15/15 15:00,28.85,15575.72678
6/16/15 15:00,26.6,13020.63115
6/17/15 15:00,24.35,13189.56246
6/18/15 15:00,27.85,14491.55094
6/19/15 15:00,28.85,15941.158
6/20/15 15:00,30.6,15477.39571
6/21/15 15:00,30.6,15569.07193
6/22/15 15:00,29.35,16542.4066
6/23/15 15:00,30.6,17198.12992
6/24/15 15:00,30.6,17584.76018
6/25/15 15:00,31.1,17405.71014
6/26/15 15:00,31.6,17098.99751
6/27/15 15:00,31.1,15722.25548
6/28/15 15:00,26.1,14407.60951
6/29/15 15:00,29.6,15948.89298
6/30/15 15:00,30.6,15758.99654
7/1/15 15:00,28.35,13683.53138
7/2/15 15:00,30.1,16437.22631
7/3/15 15:00,30.6,16124.82939
7/4/15 15:00,31.1,15575.0336
7/5/15 15:00,30.6,16000.50236
7/6/15 15:00,31.6,17578.0263
7/7/15 15:00,31.1,17327.33489
7/8/15 15:00,31.6,17495.88736
7/9/15 15:00,31.6,18086.42934
7/10/15 15:00,31.1,17778.05055
7/11/15 15:00,32.1,16874.45256
7/12/15 15:00,30.6,16675.93408
7/13/15 15:00,30.6,17894.2362
7/14/15 15:00,31.1,17987.90304
7/15/15 15:00,31.1,18125.57177
7/16/15 15:00,31.6,18071.47458
7/17/15 15:00,32.1,17713.30934
7/18/15 15:00,32.1,17569.48
7/19/15 15:00,31.6,17162.37475
7/20/15 15:00,30.6,18285.92402
7/21/15 15:00,31.1,18127.71459
7/22/15 15:00,32.1,18531.67548
7/23/15 15:00,31.6,18801.83362
7/24/15 15:00,31.6,18472.06564
7/25/15 15:00,31.6,17653.61445
7/26/15 15:00,31.6,17614.89827
7/27/15 15:00,31.6,18681.12408
7/28/15 15:00,32.85,18902.32726
7/29/15 15:00,31.1,18800.98889
7/30/15 15:00,32.85,18623.56739
7/31/15 15:00,32.85,18693.59699
8/1/15 15:00,32.1,16676.92516
8/2/15 15:00,33.35,16840.56638
8/3/15 15:00,32.1,18360.45609
8/4/15 15:00,31.6,17610.23396
8/5/15 15:00,32.85,18711.40949
8/6/15 15:00,32.1,18923.94434
8/7/15 15:00,32.1,18788.00127
8/8/15 15:00,32.85,18187.51486
8/9/15 15:00,30.6,17837.94705
8/10/15 15:00,31.1,19016.70858
8/11/15 15:00,33.35,19693.89684
8/12/15 15:00,31.6,18946.88545
8/13/15 15:00,30.1,18888.10095
8/14/15 15:00,31.6,18607.32963
8/15/15 15:00,32.1,17061.94379
8/16/15 15:00,31.1,16228.57141
8/17/15 15:00,29.35,17289.39212
8/18/15 15:00,31.6,17691.75351
8/19/15 15:00,30.1,14953.82766
8/20/15 15:00,23.35,11421.31591
8/21/15 15:00,24.35,14574.01082
8/22/15 15:00,29.35,15340.91147
8/23/15 15:00,31.6,16987.52137
8/24/15 15:00,31.6,18301.82182
8/25/15 15:00,32.1,15068.9987
8/26/15 15:00,28.35,15793.31076
8/27/15 15:00,29.35,16425.32029
8/28/15 15:00,29.35,16251.96556
8/29/15 15:00,28.85,15639.02936
8/30/15 15:00,28.35,14984.70586
8/31/15 15:00,29.35,14433.49907
9/1/15 15:00,22.85,12826.20583
9/2/15 15:00,26.6,15564.49123
9/3/15 15:00,28.85,16108.54936
9/4/15 15:00,30.1,16198.46357
9/5/15 15:00,27.1,13944.1614
9/6/15 15:00,30.6,16508.16205
9/7/15 15:00,31.1,16471.64743
9/8/15 15:00,30.6,17138.00875
9/9/15 15:00,30.1,15199.79346
9/10/15 15:00,28.35,14214.70024
9/11/15 15:00,24.35,12119.91236
9/12/15 15:00,26.6,13822.1128
9/13/15 15:00,26.1,12626.58173
9/14/15 15:00,27.1,14207.52762
9/15/15 15:00,30.6,16398.54067
9/16/15 15:00,29.35,16250.65328
9/17/15 15:00,30.1,16574.22416
9/18/15 15:00,29.35,16286.88487
9/19/15 15:00,29.35,15223.27384
9/20/15 15:00,28.85,15569.68952
9/21/15 15:00,28.85,16542.58936
9/22/15 15:00,29.35,16571.54953
9/23/15 15:00,28.85,15776.67549
9/24/15 15:00,28.85,15332.26016
9/25/15 15:00,30.1,15852.33527
9/26/15 15:00,28.85,15010.28202
9/27/15 15:00,23.35,11118.21094
9/28/15 15:00,23.35,12303.18573
9/29/15 15:00,26.35,14998.86717
9/30/15 15:00,29.35,15783.50465
10/1/15 15:00,26.1,15213.35062
10/2/15 15:00,22.85,12752.2087
10/3/15 15:00,22.85,11374.01388
10/4/15 15:00,21.1,11416.2905
10/5/15 15:00,22.85,12800.66721
10/6/15 15:00,27.1,14505.61893
10/7/15 15:00,27.85,14904.12578
10/8/15 15:00,27.85,14093.45127
10/9/15 15:00,27.1,14693.07335
10/10/15 15:00,26.1,14001.41218
10/11/15 15:00,26.6,14178.91412
10/12/15 15:00,28.35,16243.41204
